age_of_driver,safety_rating,annual_income,high_education,address_change,zip_code,past_num_of_claims,witness_present,liab_prct,police_report,age_of_vehicle,vehicle_price,total_claim,injury_claim,policy_deductible,annual_premium,days_open,form_defects,claim_year,claim_month,claim_day,claim_dayofyear,weekend_claim,claim_vehicle_ratio,injury_claim_ratio,claim_premium_ratio,vehicle_old,gender_F,gender_M,marital_status_*,marital_status_0,marital_status_1,property_status_Own,property_status_Rent,claim_day_of_week_*,claim_day_of_week_Friday,claim_day_of_week_Monday,claim_day_of_week_Saturday,claim_day_of_week_Sunday,claim_day_of_week_Thursday,claim_day_of_week_Tuesday,claim_day_of_week_Wednesday,accident_site_Highway,accident_site_Local,accident_site_Parking Lot,channel_Broker,channel_Online,channel_Phone,vehicle_category_Compact,vehicle_category_Large,vehicle_category_Medium,vehicle_color_black,vehicle_color_blue,vehicle_color_gray,vehicle_color_other,vehicle_color_red,vehicle_color_silver,vehicle_color_white,fraud_reported
38.0,71.0,58187.2,1.0,0.0,15034.0,1.0,0.0,52.0,1.0,6.0,32819.01979,33297.41033,3418.82374,500.0,1518.54,9.719857118,2.0,2024.0,6.0,12.0,164.0,0.0,1.0145766248675643,0.10267536442375337,21.927252709839713,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
39.0,62.0,58588.8,1.0,1.0,50012.0,0.0,0.0,86.0,0.0,1.0,8714.278224,13446.38569,4217.065847,2000.0,1239.06,11.27072442,4.0,2024.0,8.0,22.0,235.0,0.0,1.5430291923624035,0.31362077098057717,10.852086008748568,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
36.0,85.0,57358.4,0.0,0.0,20103.0,1.0,0.0,100.0,1.0,3.0,54760.64188,20431.53609,10253.80543,1000.0,1622.67,8.586557743,2.0,2023.0,1.0,5.0,5.0,0.0,0.37310621987910125,0.5018616997191228,12.591306975540313,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
37.0,92.0,57772.8,1.0,0.0,85030.0,0.0,0.0,100.0,1.0,3.0,15815.8968,16562.95277,1349.429468,1000.0,1726.91,10.20086559,10.0,2024.0,11.0,21.0,326.0,0.0,1.0472344995321416,0.08147275952173111,9.591092048803933,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
50.0,75.0,62582.4,1.0,1.0,50005.0,3.0,0.0,89.0,1.0,7.0,40086.97653,19102.66143,5420.763186,1000.0,1324.78,9.027938566,5.0,2023.0,3.0,9.0,68.0,0.0,0.4765303618172373,0.2837700498364536,14.419497146696056,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
30.0,84.0,54414.4,1.0,1.0,15007.0,0.0,0.0,48.0,1.0,5.0,7682.100587,23246.60448,4572.270639,500.0,1518.54,10.42145961,4.0,2024.0,12.0,6.0,341.0,0.0,3.026073951614089,0.19668552639305711,15.30852297601644,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
36.0,93.0,57353.6,1.0,0.0,85038.0,0.0,0.0,69.0,1.0,5.0,9827.088686,47917.08027,3446.58055,2000.0,1239.06,5.396504533,2.0,2023.0,7.0,31.0,212.0,0.0,4.8760199282890655,0.07192801670259197,38.67212263328653,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
51.0,76.0,62905.6,1.0,0.0,85062.0,0.0,0.0,27.0,0.0,6.0,29262.97613,16681.34588,4212.161935,500.0,1354.2,9.92593269,4.0,2024.0,10.0,29.0,303.0,0.0,0.5700495330992159,0.2525073195712671,12.318229124206173,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
50.0,59.0,62603.2,0.0,0.0,20164.0,1.0,0.0,16.0,0.0,8.0,8304.318153,12013.12682,5384.872638,500.0,1055.6,11.89922389,5.0,2023.0,8.0,20.0,232.0,1.0,1.4466120635876845,0.4482490461213661,11.380377813565746,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
57.0,84.0,64689.6,1.0,0.0,20104.0,0.0,1.0,2.0,0.0,3.0,15257.78767,27999.26488,5069.740039,1000.0,999.43,8.260788104,2.0,2024.0,8.0,18.0,231.0,1.0,1.8350802544626053,0.18106689803207435,28.015233563130984,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
46.0,61.0,61260.8,1.0,1.0,50013.0,0.0,1.0,85.0,1.0,4.0,27976.84718,19755.56704,3522.335046,1000.0,1726.91,8.531937606,6.0,2023.0,12.0,29.0,363.0,0.0,0.7061398631838257,0.1782958210649265,11.439835915015838,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
47.0,84.0,61622.4,1.0,1.0,15028.0,1.0,0.0,73.0,1.0,9.0,19208.04134,21620.79554,5563.791805,500.0,1232.57,10.35278775,6.0,2023.0,2.0,12.0,43.0,1.0,1.1256116725954526,0.2573352028007754,17.541231362113308,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
34.0,57.0,56438.4,1.0,0.0,50012.0,0.0,0.0,4.0,1.0,5.0,28588.18174,12142.28073,5432.934274,500.0,1078.65,15.02982155,4.0,2023.0,11.0,10.0,314.0,0.0,0.42473078002756537,0.44743935631275755,11.256923682380753,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
53.0,88.0,63516.8,1.0,0.0,85074.0,0.0,0.0,97.0,0.0,2.0,23496.74252,11432.85589,1614.801949,2000.0,1246.68,11.70665482,0.0,2023.0,3.0,31.0,90.0,0.0,0.4865719526980628,0.14124222018860763,9.170641936984632,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
61.0,87.0,65800.0,0.0,1.0,50034.0,0.0,0.0,22.0,1.0,2.0,21927.03914,13615.81627,5539.473806,1000.0,1622.67,10.10270566,4.0,2024.0,5.0,4.0,125.0,1.0,0.6209600932923769,0.406841110084985,8.39099525473448,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
55.0,86.0,64152.0,0.0,0.0,85041.0,0.0,0.0,12.0,0.0,5.0,26189.99802,23014.27691,1846.736154,500.0,1082.36,12.01831456,4.0,2023.0,2.0,20.0,51.0,0.0,0.8787429801416992,0.08024306656350212,21.263051951291626,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
35.0,80.0,56878.4,0.0,1.0,50031.0,0.0,0.0,3.0,1.0,5.0,39139.09534,12664.12668,5721.572038,500.0,1354.2,11.47773628,6.0,2024.0,10.0,24.0,298.0,0.0,0.3235671793123259,0.45179365167247365,9.35174027470093,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
45.0,61.0,60907.2,1.0,1.0,85035.0,0.0,0.0,49.0,0.0,9.0,26715.49574,15946.96421,3963.198718,1000.0,999.43,6.490174376,3.0,2024.0,10.0,4.0,278.0,0.0,0.5969181468762069,0.24852371058278058,15.956059163723323,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
48.0,60.0,61940.8,1.0,0.0,15012.0,1.0,0.0,79.0,1.0,4.0,21822.33595,16652.71425,4923.236443,500.0,1232.57,9.857396186,5.0,2023.0,7.0,21.0,202.0,0.0,0.7631041098512646,0.295641681535489,13.510562686094909,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
44.0,44.0,60545.6,0.0,0.0,50026.0,0.0,1.0,49.0,0.0,5.0,18107.86484,8557.216065,6114.047193,1000.0,1324.78,8.973412855,3.0,2024.0,1.0,26.0,26.0,0.0,0.47256902680746987,0.7144902204827055,6.459348771116714,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
47.0,54.0,61593.6,1.0,1.0,85005.0,0.0,0.0,17.0,0.0,4.0,29246.8673,40786.89388,4889.692446,2000.0,1239.06,10.39603223,5.0,2023.0,2.0,7.0,38.0,0.0,1.3945730823622262,0.11988391320962241,32.91761002695592,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
44.0,50.0,60536.0,1.0,0.0,20119.0,0.0,0.0,99.0,1.0,8.0,14871.35712,17193.91954,5271.946791,1000.0,1622.67,10.20284868,7.0,2024.0,2.0,10.0,41.0,1.0,1.1561768977275424,0.3066169280794483,10.596066692549932,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
58.0,93.0,64950.4,1.0,1.0,20134.0,0.0,0.0,66.0,0.0,6.0,15948.50124,62501.6396,5205.584522,500.0,1354.2,11.45872582,3.0,2024.0,7.0,11.0,193.0,0.0,3.918966344200504,0.08328716742976451,46.153920838871656,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
46.0,59.0,61281.6,1.0,0.0,50025.0,1.0,0.0,98.0,1.0,8.0,8695.554471,31099.07494,4341.486302,500.0,1055.6,10.98967829,7.0,2023.0,4.0,12.0,102.0,0.0,3.5764338023200914,0.13960178270177193,29.461041057218644,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
40.0,80.0,58984.0,1.0,0.0,80035.0,1.0,0.0,19.0,1.0,6.0,11964.22045,23503.37688,8280.884948,1000.0,999.43,12.43240335,1.0,2024.0,8.0,13.0,226.0,0.0,1.9644720672127032,0.3523274544878932,23.51678144542389,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
34.0,89.0,56435.2,0.0,1.0,85016.0,0.0,0.0,13.0,1.0,9.0,22237.95344,24723.27699,2794.364354,2000.0,1155.97,9.613296506,6.0,2023.0,4.0,26.0,116.0,0.0,1.1117604439952455,0.11302564603916611,21.387472849641426,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
50.0,78.0,62582.4,1.0,0.0,15025.0,4.0,0.0,15.0,1.0,3.0,7625.334947,16847.23526,7750.22446,1000.0,1726.91,11.14016891,8.0,2024.0,11.0,5.0,310.0,0.0,2.209376424392758,0.4600294553018547,9.755711218303212,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
43.0,69.0,60177.6,0.0,1.0,15001.0,0.0,0.0,95.0,1.0,4.0,38898.87522,40424.0201,8359.394344,500.0,1078.65,10.48282634,4.0,2024.0,10.0,24.0,298.0,0.0,1.039207942938562,0.2067927515205248,37.47649385806332,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
53.0,48.0,63512.0,0.0,1.0,80020.0,0.0,0.0,100.0,0.0,4.0,21367.04224,18010.34482,10056.38565,1000.0,1324.78,8.035520676,2.0,2023.0,9.0,10.0,253.0,1.0,0.8429030381324317,0.5583671912173862,13.594970349793927,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
49.0,76.0,62268.8,1.0,1.0,85007.0,0.0,0.0,18.0,0.0,10.0,50405.18737,28326.26915,4501.769077,2000.0,1246.68,9.102344607,2.0,2024.0,9.0,29.0,273.0,1.0,0.5619713094620722,0.15892559140637835,22.721363260820738,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
47.0,89.0,61612.8,1.0,0.0,80028.0,1.0,0.0,49.0,1.0,3.0,36300.71076,51306.00466,3161.108321,1000.0,1622.67,11.99297499,8.0,2024.0,3.0,24.0,84.0,1.0,1.413360884286994,0.0616128334675125,31.618261667498626,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
42.0,94.0,59817.6,0.0,1.0,80110.0,1.0,0.0,100.0,1.0,5.0,20227.34971,38107.18798,2224.879661,500.0,1082.36,9.867900212,4.0,2024.0,10.0,22.0,296.0,0.0,1.8839436963489373,0.058384776703221855,35.207498410879936,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
24.0,69.0,50846.4,0.0,0.0,20112.0,0.0,0.0,75.0,0.0,7.0,42218.8137,46764.15273,2669.142805,500.0,1354.2,11.44297533,4.0,2024.0,6.0,23.0,175.0,1.0,1.1076614578111654,0.05707668479338661,34.53267813469207,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
58.0,51.0,64942.4,1.0,1.0,80005.0,0.0,0.0,100.0,1.0,4.0,35813.55829,30845.39971,6597.881052,500.0,1055.6,10.62483097,4.0,2024.0,1.0,4.0,4.0,0.0,0.8612771582267705,0.21390162273893254,29.220727273588484,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
43.0,81.0,60188.8,1.0,0.0,50057.0,0.0,1.0,51.0,0.0,3.0,9541.33306,6740.575416,6679.199915,500.0,1518.54,7.74147369,4.0,2023.0,4.0,12.0,102.0,0.0,0.7064605515405831,0.9908946199378894,4.438852724327314,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
50.0,92.0,62616.0,1.0,1.0,80042.0,0.0,0.0,90.0,1.0,5.0,46418.20624,21157.31362,12385.57127,500.0,1354.2,11.51900037,3.0,2023.0,9.0,26.0,269.0,0.0,0.455797742605747,0.585403775377793,15.62347778762369,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
48.0,84.0,61934.4,1.0,0.0,50025.0,1.0,0.0,23.0,1.0,7.0,43892.33997,19978.338,2399.485701,500.0,1055.6,8.799297562,3.0,2023.0,1.0,23.0,23.0,0.0,0.4551668471914463,0.12010437009324801,18.926049640015158,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
35.0,67.0,56905.6,1.0,1.0,20108.0,0.0,0.0,1.0,0.0,5.0,12574.16938,23039.39779,2469.785467,1000.0,999.43,10.24244462,1.0,2023.0,10.0,9.0,282.0,0.0,1.8322798980778483,0.10719835168920881,23.052537736509812,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
33.0,90.0,55966.4,0.0,0.0,15034.0,4.0,0.0,23.0,1.0,6.0,15687.28614,23443.66088,6181.306394,2000.0,1155.97,12.5110998,3.0,2024.0,5.0,8.0,129.0,0.0,1.4944370027281213,0.2636664310083639,20.280509771014817,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
49.0,56.0,62272.0,0.0,1.0,15021.0,0.0,0.0,78.0,1.0,7.0,32182.0008,23684.32061,3982.283951,500.0,1232.57,9.663295047,7.0,2023.0,7.0,8.0,189.0,1.0,0.7359492890821132,0.1681400964196794,19.215395969397274,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
57.0,93.0,64699.2,1.0,0.0,15001.0,0.0,1.0,60.0,0.0,4.0,22208.29885,14104.01892,5093.789432,500.0,1078.65,10.2711327,2.0,2023.0,7.0,7.0,188.0,0.0,0.6350787611091608,0.36115872085060985,13.075621304408287,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
33.0,79.0,55916.8,0.0,1.0,80016.0,0.0,1.0,76.0,1.0,3.0,10242.06446,22241.40617,6046.533617,500.0,1518.54,9.979625757,4.0,2023.0,8.0,6.0,218.0,1.0,2.1715745157495325,0.2718593226877795,14.646572477511294,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
65.0,55.0,66801.6,0.0,0.0,50022.0,1.0,0.0,4.0,1.0,7.0,23981.03297,50198.42062,5872.751535,2000.0,1239.06,9.417984484,2.0,2023.0,10.0,14.0,287.0,1.0,2.0932551438796505,0.11699076310500864,40.513308976159344,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
61.0,71.0,65782.4,0.0,1.0,20153.0,0.0,0.0,2.0,1.0,6.0,33761.91413,34339.63497,6954.222147,2000.0,1246.68,10.88856598,1.0,2023.0,10.0,23.0,296.0,0.0,1.0171116139261385,0.202512989817026,27.54486714313216,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
39.0,94.0,58652.8,1.0,1.0,20105.0,1.0,0.0,73.0,1.0,10.0,45563.83827,16454.36041,6149.860092,500.0,1082.36,9.184157248,1.0,2023.0,2.0,6.0,37.0,0.0,0.36112761862807835,0.3737526065286909,15.202299059462659,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
50.0,72.0,62601.6,1.0,1.0,20131.0,0.0,0.0,20.0,0.0,3.0,35377.14435,12741.06718,9628.871321,500.0,1055.6,8.894378796,4.0,2023.0,5.0,20.0,140.0,1.0,0.3601496789550793,0.7557350718717426,12.069976487305798,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
59.0,74.0,65232.0,1.0,1.0,80024.0,3.0,1.0,84.0,1.0,6.0,33939.49537,24908.79757,4673.250716,2000.0,1155.97,9.847349584,4.0,2024.0,6.0,28.0,180.0,0.0,0.7339177350296591,0.18761446444241187,21.547961945379203,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
36.0,76.0,57353.6,1.0,1.0,80021.0,0.0,0.0,91.0,1.0,4.0,18675.20238,26346.1506,7373.593714,1000.0,1726.91,6.55783233,4.0,2024.0,7.0,14.0,196.0,1.0,1.4107558281786075,0.279873664504142,15.256238367952006,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
43.0,76.0,60184.0,0.0,0.0,80011.0,0.0,0.0,9.0,1.0,8.0,19797.74839,22725.50973,1087.501014,500.0,1518.54,10.64358909,3.0,2024.0,7.0,26.0,208.0,0.0,1.1478835513173224,0.047853756721873975,14.965367873088626,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
54.0,83.0,63820.8,1.0,1.0,20111.0,1.0,1.0,50.0,1.0,5.0,34393.08125,11926.08548,3235.997749,2000.0,1239.06,10.35123071,2.0,2023.0,10.0,3.0,276.0,0.0,0.34675827365714723,0.27133779599574026,9.625107323293465,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
49.0,80.0,62228.8,1.0,0.0,20136.0,0.0,0.0,45.0,0.0,6.0,31245.63131,17633.52631,8450.102033,500.0,1354.2,10.20569866,4.0,2023.0,9.0,26.0,269.0,0.0,0.5643517372093065,0.47920659115176145,13.021360441589131,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
